sample_id,source_sample_id,user_id,label,role,outer_fold_id,inner_fold_id
20260711_215554_41w3p4__outer03__inner01__aug01,20260711_215554_41w3p4,user4,আ,train,3,1
20260711_215554_41w3p4__outer03__inner01__aug02,20260711_215554_41w3p4,user4,আ,train,3,1
20260711_215554_41w3p4__outer03__inner01__aug03,20260711_215554_41w3p4,user4,আ,train,3,1
20260711_215623_q6sua3__outer03__inner01__aug01,20260711_215623_q6sua3,user4,আ,train,3,1
20260711_215623_q6sua3__outer03__inner01__aug02,20260711_215623_q6sua3,user4,আ,train,3,1
20260711_215623_q6sua3__outer03__inner01__aug03,20260711_215623_q6sua3,user4,আ,train,3,1
20260711_215646_y25z4x__outer03__inner01__aug01,20260711_215646_y25z4x,user4,আ,train,3,1
20260711_215646_y25z4x__outer03__inner01__aug02,20260711_215646_y25z4x,user4,আ,train,3,1
20260711_215646_y25z4x__outer03__inner01__aug03,20260711_215646_y25z4x,user4,আ,train,3,1
20260711_215701_i0we24__outer03__inner01__aug01,20260711_215701_i0we24,user4,আ,train,3,1
20260711_215701_i0we24__outer03__inner01__aug02,20260711_215701_i0we24,user4,আ,train,3,1
20260711_215701_i0we24__outer03__inner01__aug03,20260711_215701_i0we24,user4,আ,train,3,1
20260711_215719_fym8k2__outer03__inner01__aug01,20260711_215719_fym8k2,user4,আ,train,3,1
20260711_215719_fym8k2__outer03__inner01__aug02,20260711_215719_fym8k2,user4,আ,train,3,1
20260711_215719_fym8k2__outer03__inner01__aug03,20260711_215719_fym8k2,user4,আ,train,3,1
20260711_215732_e3wli4__outer03__inner01__aug01,20260711_215732_e3wli4,user4,আ,train,3,1
20260711_215732_e3wli4__outer03__inner01__aug02,20260711_215732_e3wli4,user4,আ,train,3,1
20260711_215732_e3wli4__outer03__inner01__aug03,20260711_215732_e3wli4,user4,আ,train,3,1
20260711_215746_pw5glc__outer03__inner01__aug01,20260711_215746_pw5glc,user4,আ,train,3,1
20260711_215746_pw5glc__outer03__inner01__aug02,20260711_215746_pw5glc,user4,আ,train,3,1
20260711_215746_pw5glc__outer03__inner01__aug03,20260711_215746_pw5glc,user4,আ,train,3,1
20260711_215803_gtb1nz__outer03__inner01__aug01,20260711_215803_gtb1nz,user4,আ,train,3,1
20260711_215803_gtb1nz__outer03__inner01__aug02,20260711_215803_gtb1nz,user4,আ,train,3,1
20260711_215803_gtb1nz__outer03__inner01__aug03,20260711_215803_gtb1nz,user4,আ,train,3,1
20260711_215826_09me7o__outer03__inner01__aug01,20260711_215826_09me7o,user4,আ,train,3,1
20260711_215826_09me7o__outer03__inner01__aug02,20260711_215826_09me7o,user4,আ,train,3,1
20260711_215826_09me7o__outer03__inner01__aug03,20260711_215826_09me7o,user4,আ,train,3,1
20260711_215850_2a6qfe__outer03__inner01__aug01,20260711_215850_2a6qfe,user4,আ,train,3,1
20260711_215850_2a6qfe__outer03__inner01__aug02,20260711_215850_2a6qfe,user4,আ,train,3,1
20260711_215850_2a6qfe__outer03__inner01__aug03,20260711_215850_2a6qfe,user4,আ,train,3,1
20260711_211613_pni7yl__outer03__inner01__aug01,20260711_211613_pni7yl,user4,ই,train,3,1
20260711_211613_pni7yl__outer03__inner01__aug02,20260711_211613_pni7yl,user4,ই,train,3,1
20260711_211613_pni7yl__outer03__inner01__aug03,20260711_211613_pni7yl,user4,ই,train,3,1
20260711_211631_omhqof__outer03__inner01__aug01,20260711_211631_omhqof,user4,ই,train,3,1
20260711_211631_omhqof__outer03__inner01__aug02,20260711_211631_omhqof,user4,ই,train,3,1
20260711_211631_omhqof__outer03__inner01__aug03,20260711_211631_omhqof,user4,ই,train,3,1
20260711_215916_5xq3ym__outer03__inner01__aug01,20260711_215916_5xq3ym,user4,ই,train,3,1
20260711_215916_5xq3ym__outer03__inner01__aug02,20260711_215916_5xq3ym,user4,ই,train,3,1
20260711_215916_5xq3ym__outer03__inner01__aug03,20260711_215916_5xq3ym,user4,ই,train,3,1
20260711_215928_ckxbi5__outer03__inner01__aug01,20260711_215928_ckxbi5,user4,ই,train,3,1
20260711_215928_ckxbi5__outer03__inner01__aug02,20260711_215928_ckxbi5,user4,ই,train,3,1
20260711_215928_ckxbi5__outer03__inner01__aug03,20260711_215928_ckxbi5,user4,ই,train,3,1
20260711_215945_ovgs11__outer03__inner01__aug01,20260711_215945_ovgs11,user4,ই,train,3,1
20260711_215945_ovgs11__outer03__inner01__aug02,20260711_215945_ovgs11,user4,ই,train,3,1
20260711_215945_ovgs11__outer03__inner01__aug03,20260711_215945_ovgs11,user4,ই,train,3,1
20260711_215959_axw0jl__outer03__inner01__aug01,20260711_215959_axw0jl,user4,ই,train,3,1
20260711_215959_axw0jl__outer03__inner01__aug02,20260711_215959_axw0jl,user4,ই,train,3,1
20260711_215959_axw0jl__outer03__inner01__aug03,20260711_215959_axw0jl,user4,ই,train,3,1
20260711_220013_x16qxh__outer03__inner01__aug01,20260711_220013_x16qxh,user4,ই,train,3,1
20260711_220013_x16qxh__outer03__inner01__aug02,20260711_220013_x16qxh,user4,ই,train,3,1
20260711_220013_x16qxh__outer03__inner01__aug03,20260711_220013_x16qxh,user4,ই,train,3,1
20260711_220027_1j40u6__outer03__inner01__aug01,20260711_220027_1j40u6,user4,ই,train,3,1
20260711_220027_1j40u6__outer03__inner01__aug02,20260711_220027_1j40u6,user4,ই,train,3,1
20260711_220027_1j40u6__outer03__inner01__aug03,20260711_220027_1j40u6,user4,ই,train,3,1
20260711_220043_yyhe4o__outer03__inner01__aug01,20260711_220043_yyhe4o,user4,ই,train,3,1
20260711_220043_yyhe4o__outer03__inner01__aug02,20260711_220043_yyhe4o,user4,ই,train,3,1
20260711_220043_yyhe4o__outer03__inner01__aug03,20260711_220043_yyhe4o,user4,ই,train,3,1
20260711_220058_6cy90j__outer03__inner01__aug01,20260711_220058_6cy90j,user4,ই,train,3,1
20260711_220058_6cy90j__outer03__inner01__aug02,20260711_220058_6cy90j,user4,ই,train,3,1
20260711_220058_6cy90j__outer03__inner01__aug03,20260711_220058_6cy90j,user4,ই,train,3,1
20260711_220112_94lc88__outer03__inner01__aug01,20260711_220112_94lc88,user4,ই,train,3,1
20260711_220112_94lc88__outer03__inner01__aug02,20260711_220112_94lc88,user4,ই,train,3,1
20260711_220112_94lc88__outer03__inner01__aug03,20260711_220112_94lc88,user4,ই,train,3,1
20260711_220132_3b6d70__outer03__inner01__aug01,20260711_220132_3b6d70,user4,ই,train,3,1
20260711_220132_3b6d70__outer03__inner01__aug02,20260711_220132_3b6d70,user4,ই,train,3,1
20260711_220132_3b6d70__outer03__inner01__aug03,20260711_220132_3b6d70,user4,ই,train,3,1
20260711_220151_kjuuzh__outer03__inner01__aug01,20260711_220151_kjuuzh,user4,ই,train,3,1
20260711_220151_kjuuzh__outer03__inner01__aug02,20260711_220151_kjuuzh,user4,ই,train,3,1
20260711_220151_kjuuzh__outer03__inner01__aug03,20260711_220151_kjuuzh,user4,ই,train,3,1
20260711_220205_cr3boy__outer03__inner01__aug01,20260711_220205_cr3boy,user4,ই,train,3,1
20260711_220205_cr3boy__outer03__inner01__aug02,20260711_220205_cr3boy,user4,ই,train,3,1
20260711_220205_cr3boy__outer03__inner01__aug03,20260711_220205_cr3boy,user4,ই,train,3,1
20260711_220217_85rgxu__outer03__inner01__aug01,20260711_220217_85rgxu,user4,ই,train,3,1
20260711_220217_85rgxu__outer03__inner01__aug02,20260711_220217_85rgxu,user4,ই,train,3,1
20260711_220217_85rgxu__outer03__inner01__aug03,20260711_220217_85rgxu,user4,ই,train,3,1
20260711_220235_4uai7u__outer03__inner01__aug01,20260711_220235_4uai7u,user4,ই,train,3,1
20260711_220235_4uai7u__outer03__inner01__aug02,20260711_220235_4uai7u,user4,ই,train,3,1
20260711_220235_4uai7u__outer03__inner01__aug03,20260711_220235_4uai7u,user4,ই,train,3,1
20260711_220308_e7l7wm__outer03__inner01__aug01,20260711_220308_e7l7wm,user4,ই,train,3,1
20260711_220308_e7l7wm__outer03__inner01__aug02,20260711_220308_e7l7wm,user4,ই,train,3,1
20260711_220308_e7l7wm__outer03__inner01__aug03,20260711_220308_e7l7wm,user4,ই,train,3,1
20260711_220404_itceug__outer03__inner01__aug01,20260711_220404_itceug,user4,ঈ,train,3,1
20260711_220404_itceug__outer03__inner01__aug02,20260711_220404_itceug,user4,ঈ,train,3,1
20260711_220404_itceug__outer03__inner01__aug03,20260711_220404_itceug,user4,ঈ,train,3,1
20260711_220444_r35mfs__outer03__inner01__aug01,20260711_220444_r35mfs,user4,ঈ,train,3,1
20260711_220444_r35mfs__outer03__inner01__aug02,20260711_220444_r35mfs,user4,ঈ,train,3,1
20260711_220444_r35mfs__outer03__inner01__aug03,20260711_220444_r35mfs,user4,ঈ,train,3,1
20260711_220519_ila5ji__outer03__inner01__aug01,20260711_220519_ila5ji,user4,ঈ,train,3,1
20260711_220519_ila5ji__outer03__inner01__aug02,20260711_220519_ila5ji,user4,ঈ,train,3,1
20260711_220519_ila5ji__outer03__inner01__aug03,20260711_220519_ila5ji,user4,ঈ,train,3,1
20260711_220543_7o5bd0__outer03__inner01__aug01,20260711_220543_7o5bd0,user4,ঈ,train,3,1
20260711_220543_7o5bd0__outer03__inner01__aug02,20260711_220543_7o5bd0,user4,ঈ,train,3,1
20260711_220543_7o5bd0__outer03__inner01__aug03,20260711_220543_7o5bd0,user4,ঈ,train,3,1
20260711_220606_essesa__outer03__inner01__aug01,20260711_220606_essesa,user4,ঈ,train,3,1
20260711_220606_essesa__outer03__inner01__aug02,20260711_220606_essesa,user4,ঈ,train,3,1
20260711_220606_essesa__outer03__inner01__aug03,20260711_220606_essesa,user4,ঈ,train,3,1
20260711_220641_ufswp1__outer03__inner01__aug01,20260711_220641_ufswp1,user4,ঈ,train,3,1
20260711_220641_ufswp1__outer03__inner01__aug02,20260711_220641_ufswp1,user4,ঈ,train,3,1
20260711_220641_ufswp1__outer03__inner01__aug03,20260711_220641_ufswp1,user4,ঈ,train,3,1
20260711_220701_y1rftt__outer03__inner01__aug01,20260711_220701_y1rftt,user4,ঈ,train,3,1
20260711_220701_y1rftt__outer03__inner01__aug02,20260711_220701_y1rftt,user4,ঈ,train,3,1
20260711_220701_y1rftt__outer03__inner01__aug03,20260711_220701_y1rftt,user4,ঈ,train,3,1
20260711_220721_h9k2mi__outer03__inner01__aug01,20260711_220721_h9k2mi,user4,ঈ,train,3,1
20260711_220721_h9k2mi__outer03__inner01__aug02,20260711_220721_h9k2mi,user4,ঈ,train,3,1
20260711_220721_h9k2mi__outer03__inner01__aug03,20260711_220721_h9k2mi,user4,ঈ,train,3,1
20260711_220738_j2qzn6__outer03__inner01__aug01,20260711_220738_j2qzn6,user4,ঈ,train,3,1
20260711_220738_j2qzn6__outer03__inner01__aug02,20260711_220738_j2qzn6,user4,ঈ,train,3,1
20260711_220738_j2qzn6__outer03__inner01__aug03,20260711_220738_j2qzn6,user4,ঈ,train,3,1
20260711_220751_axw80l__outer03__inner01__aug01,20260711_220751_axw80l,user4,ঈ,train,3,1
20260711_220751_axw80l__outer03__inner01__aug02,20260711_220751_axw80l,user4,ঈ,train,3,1
20260711_220751_axw80l__outer03__inner01__aug03,20260711_220751_axw80l,user4,ঈ,train,3,1
20260711_220807_mldxj2__outer03__inner01__aug01,20260711_220807_mldxj2,user4,ঈ,train,3,1
20260711_220807_mldxj2__outer03__inner01__aug02,20260711_220807_mldxj2,user4,ঈ,train,3,1
20260711_220807_mldxj2__outer03__inner01__aug03,20260711_220807_mldxj2,user4,ঈ,train,3,1
20260711_220822_wgaxvc__outer03__inner01__aug01,20260711_220822_wgaxvc,user4,ঈ,train,3,1
20260711_220822_wgaxvc__outer03__inner01__aug02,20260711_220822_wgaxvc,user4,ঈ,train,3,1
20260711_220822_wgaxvc__outer03__inner01__aug03,20260711_220822_wgaxvc,user4,ঈ,train,3,1
20260711_220837_dby4gx__outer03__inner01__aug01,20260711_220837_dby4gx,user4,ঈ,train,3,1
20260711_220837_dby4gx__outer03__inner01__aug02,20260711_220837_dby4gx,user4,ঈ,train,3,1
20260711_220837_dby4gx__outer03__inner01__aug03,20260711_220837_dby4gx,user4,ঈ,train,3,1
20260711_220850_xo5kch__outer03__inner01__aug01,20260711_220850_xo5kch,user4,ঈ,train,3,1
20260711_220850_xo5kch__outer03__inner01__aug02,20260711_220850_xo5kch,user4,ঈ,train,3,1
20260711_220850_xo5kch__outer03__inner01__aug03,20260711_220850_xo5kch,user4,ঈ,train,3,1
20260711_220906_ehc737__outer03__inner01__aug01,20260711_220906_ehc737,user4,ঈ,train,3,1
20260711_220906_ehc737__outer03__inner01__aug02,20260711_220906_ehc737,user4,ঈ,train,3,1
20260711_220906_ehc737__outer03__inner01__aug03,20260711_220906_ehc737,user4,ঈ,train,3,1
20260703_231939_jmltkn__outer03__inner02__aug01,20260703_231939_jmltkn,user1,অ,train,3,2
20260703_231939_jmltkn__outer03__inner02__aug02,20260703_231939_jmltkn,user1,অ,train,3,2
20260703_231939_jmltkn__outer03__inner02__aug03,20260703_231939_jmltkn,user1,অ,train,3,2
20260704_230134_0i7e7o__outer03__inner02__aug01,20260704_230134_0i7e7o,user1,অ,train,3,2
20260704_230134_0i7e7o__outer03__inner02__aug02,20260704_230134_0i7e7o,user1,অ,train,3,2
20260704_230134_0i7e7o__outer03__inner02__aug03,20260704_230134_0i7e7o,user1,অ,train,3,2
20260704_230207_s0bru0__outer03__inner02__aug01,20260704_230207_s0bru0,user1,অ,train,3,2
20260704_230207_s0bru0__outer03__inner02__aug02,20260704_230207_s0bru0,user1,অ,train,3,2
20260704_230207_s0bru0__outer03__inner02__aug03,20260704_230207_s0bru0,user1,অ,train,3,2
20260704_230243_20ggrl__outer03__inner02__aug01,20260704_230243_20ggrl,user1,অ,train,3,2
20260704_230243_20ggrl__outer03__inner02__aug02,20260704_230243_20ggrl,user1,অ,train,3,2
20260704_230243_20ggrl__outer03__inner02__aug03,20260704_230243_20ggrl,user1,অ,train,3,2
20260704_230314_biogka__outer03__inner02__aug01,20260704_230314_biogka,user1,অ,train,3,2
20260704_230314_biogka__outer03__inner02__aug02,20260704_230314_biogka,user1,অ,train,3,2
20260704_230314_biogka__outer03__inner02__aug03,20260704_230314_biogka,user1,অ,train,3,2
20260704_230343_z76un4__outer03__inner02__aug01,20260704_230343_z76un4,user1,অ,train,3,2
20260704_230343_z76un4__outer03__inner02__aug02,20260704_230343_z76un4,user1,অ,train,3,2
20260704_230343_z76un4__outer03__inner02__aug03,20260704_230343_z76un4,user1,অ,train,3,2
20260704_230438_1by20a__outer03__inner02__aug01,20260704_230438_1by20a,user1,অ,train,3,2
20260704_230438_1by20a__outer03__inner02__aug02,20260704_230438_1by20a,user1,অ,train,3,2
20260704_230438_1by20a__outer03__inner02__aug03,20260704_230438_1by20a,user1,অ,train,3,2
20260704_230508_zz8agk__outer03__inner02__aug01,20260704_230508_zz8agk,user1,অ,train,3,2
20260704_230508_zz8agk__outer03__inner02__aug02,20260704_230508_zz8agk,user1,অ,train,3,2
20260704_230508_zz8agk__outer03__inner02__aug03,20260704_230508_zz8agk,user1,অ,train,3,2
20260704_230530_8783vw__outer03__inner02__aug01,20260704_230530_8783vw,user1,অ,train,3,2
20260704_230530_8783vw__outer03__inner02__aug02,20260704_230530_8783vw,user1,অ,train,3,2
20260704_230530_8783vw__outer03__inner02__aug03,20260704_230530_8783vw,user1,অ,train,3,2
20260704_230601_9fuwl5__outer03__inner02__aug01,20260704_230601_9fuwl5,user1,অ,train,3,2
20260704_230601_9fuwl5__outer03__inner02__aug02,20260704_230601_9fuwl5,user1,অ,train,3,2
20260704_230601_9fuwl5__outer03__inner02__aug03,20260704_230601_9fuwl5,user1,অ,train,3,2
20260704_230631_iep9zz__outer03__inner02__aug01,20260704_230631_iep9zz,user1,অ,train,3,2
20260704_230631_iep9zz__outer03__inner02__aug02,20260704_230631_iep9zz,user1,অ,train,3,2
20260704_230631_iep9zz__outer03__inner02__aug03,20260704_230631_iep9zz,user1,অ,train,3,2
20260709_222041_giojuy__outer03__inner02__aug01,20260709_222041_giojuy,user1,অ,train,3,2
20260709_222041_giojuy__outer03__inner02__aug02,20260709_222041_giojuy,user1,অ,train,3,2
20260709_222041_giojuy__outer03__inner02__aug03,20260709_222041_giojuy,user1,অ,train,3,2
20260704_230720_4nlmlz__outer03__inner02__aug01,20260704_230720_4nlmlz,user1,আ,train,3,2
20260704_230720_4nlmlz__outer03__inner02__aug02,20260704_230720_4nlmlz,user1,আ,train,3,2
20260704_230720_4nlmlz__outer03__inner02__aug03,20260704_230720_4nlmlz,user1,আ,train,3,2
20260704_230748_cofjqd__outer03__inner02__aug01,20260704_230748_cofjqd,user1,আ,train,3,2
20260704_230748_cofjqd__outer03__inner02__aug02,20260704_230748_cofjqd,user1,আ,train,3,2
20260704_230748_cofjqd__outer03__inner02__aug03,20260704_230748_cofjqd,user1,আ,train,3,2
20260704_230823_p4djtm__outer03__inner02__aug01,20260704_230823_p4djtm,user1,আ,train,3,2
20260704_230823_p4djtm__outer03__inner02__aug02,20260704_230823_p4djtm,user1,আ,train,3,2
20260704_230823_p4djtm__outer03__inner02__aug03,20260704_230823_p4djtm,user1,আ,train,3,2
20260704_230900_jm6b9y__outer03__inner02__aug01,20260704_230900_jm6b9y,user1,আ,train,3,2
20260704_230900_jm6b9y__outer03__inner02__aug02,20260704_230900_jm6b9y,user1,আ,train,3,2
20260704_230900_jm6b9y__outer03__inner02__aug03,20260704_230900_jm6b9y,user1,আ,train,3,2
20260704_230941_ogdcp4__outer03__inner02__aug01,20260704_230941_ogdcp4,user1,আ,train,3,2
20260704_230941_ogdcp4__outer03__inner02__aug02,20260704_230941_ogdcp4,user1,আ,train,3,2
20260704_230941_ogdcp4__outer03__inner02__aug03,20260704_230941_ogdcp4,user1,আ,train,3,2
20260704_231010_4ha6y7__outer03__inner02__aug01,20260704_231010_4ha6y7,user1,আ,train,3,2
20260704_231010_4ha6y7__outer03__inner02__aug02,20260704_231010_4ha6y7,user1,আ,train,3,2
20260704_231010_4ha6y7__outer03__inner02__aug03,20260704_231010_4ha6y7,user1,আ,train,3,2
20260728_232136_0wkg0v__outer03__inner02__aug01,20260728_232136_0wkg0v,user1,আ,train,3,2
20260728_232136_0wkg0v__outer03__inner02__aug02,20260728_232136_0wkg0v,user1,আ,train,3,2
20260728_232136_0wkg0v__outer03__inner02__aug03,20260728_232136_0wkg0v,user1,আ,train,3,2
20260728_232203_7c77zv__outer03__inner02__aug01,20260728_232203_7c77zv,user1,আ,train,3,2
20260728_232203_7c77zv__outer03__inner02__aug02,20260728_232203_7c77zv,user1,আ,train,3,2
20260728_232203_7c77zv__outer03__inner02__aug03,20260728_232203_7c77zv,user1,আ,train,3,2
20260728_232238_kgwkds__outer03__inner02__aug01,20260728_232238_kgwkds,user1,আ,train,3,2
20260728_232238_kgwkds__outer03__inner02__aug02,20260728_232238_kgwkds,user1,আ,train,3,2
20260728_232238_kgwkds__outer03__inner02__aug03,20260728_232238_kgwkds,user1,আ,train,3,2
20260728_232316_s2ep8l__outer03__inner02__aug01,20260728_232316_s2ep8l,user1,আ,train,3,2
20260728_232316_s2ep8l__outer03__inner02__aug02,20260728_232316_s2ep8l,user1,আ,train,3,2
20260728_232316_s2ep8l__outer03__inner02__aug03,20260728_232316_s2ep8l,user1,আ,train,3,2
20260705_210750_hp0ub6__outer03__inner02__aug01,20260705_210750_hp0ub6,user1,ই,train,3,2
20260705_210750_hp0ub6__outer03__inner02__aug02,20260705_210750_hp0ub6,user1,ই,train,3,2
20260705_210750_hp0ub6__outer03__inner02__aug03,20260705_210750_hp0ub6,user1,ই,train,3,2
20260705_210817_cpe63z__outer03__inner02__aug01,20260705_210817_cpe63z,user1,ই,train,3,2
20260705_210817_cpe63z__outer03__inner02__aug02,20260705_210817_cpe63z,user1,ই,train,3,2
20260705_210817_cpe63z__outer03__inner02__aug03,20260705_210817_cpe63z,user1,ই,train,3,2
20260705_210847_8d63gb__outer03__inner02__aug01,20260705_210847_8d63gb,user1,ই,train,3,2
20260705_210847_8d63gb__outer03__inner02__aug02,20260705_210847_8d63gb,user1,ই,train,3,2
20260705_210847_8d63gb__outer03__inner02__aug03,20260705_210847_8d63gb,user1,ই,train,3,2
20260705_210914_6z0wyv__outer03__inner02__aug01,20260705_210914_6z0wyv,user1,ই,train,3,2
20260705_210914_6z0wyv__outer03__inner02__aug02,20260705_210914_6z0wyv,user1,ই,train,3,2
20260705_210914_6z0wyv__outer03__inner02__aug03,20260705_210914_6z0wyv,user1,ই,train,3,2
20260705_211104_cee4mp__outer03__inner02__aug01,20260705_211104_cee4mp,user1,ই,train,3,2
20260705_211104_cee4mp__outer03__inner02__aug02,20260705_211104_cee4mp,user1,ই,train,3,2
20260705_211104_cee4mp__outer03__inner02__aug03,20260705_211104_cee4mp,user1,ই,train,3,2
20260705_211129_q9xd7j__outer03__inner02__aug01,20260705_211129_q9xd7j,user1,ই,train,3,2
20260705_211129_q9xd7j__outer03__inner02__aug02,20260705_211129_q9xd7j,user1,ই,train,3,2
20260705_211129_q9xd7j__outer03__inner02__aug03,20260705_211129_q9xd7j,user1,ই,train,3,2
20260705_211202_fwdefr__outer03__inner02__aug01,20260705_211202_fwdefr,user1,ই,train,3,2
20260705_211202_fwdefr__outer03__inner02__aug02,20260705_211202_fwdefr,user1,ই,train,3,2
20260705_211202_fwdefr__outer03__inner02__aug03,20260705_211202_fwdefr,user1,ই,train,3,2
20260705_211229_nco6f5__outer03__inner02__aug01,20260705_211229_nco6f5,user1,ই,train,3,2
20260705_211229_nco6f5__outer03__inner02__aug02,20260705_211229_nco6f5,user1,ই,train,3,2
20260705_211229_nco6f5__outer03__inner02__aug03,20260705_211229_nco6f5,user1,ই,train,3,2
20260705_211257_5zxk15__outer03__inner02__aug01,20260705_211257_5zxk15,user1,ই,train,3,2
20260705_211257_5zxk15__outer03__inner02__aug02,20260705_211257_5zxk15,user1,ই,train,3,2
20260705_211257_5zxk15__outer03__inner02__aug03,20260705_211257_5zxk15,user1,ই,train,3,2
20260705_211324_69n6hy__outer03__inner02__aug01,20260705_211324_69n6hy,user1,ই,train,3,2
20260705_211324_69n6hy__outer03__inner02__aug02,20260705_211324_69n6hy,user1,ই,train,3,2
20260705_211324_69n6hy__outer03__inner02__aug03,20260705_211324_69n6hy,user1,ই,train,3,2
20260705_213721_6edrqn__outer03__inner02__aug01,20260705_213721_6edrqn,user1,ঈ,train,3,2
20260705_213721_6edrqn__outer03__inner02__aug02,20260705_213721_6edrqn,user1,ঈ,train,3,2
20260705_213721_6edrqn__outer03__inner02__aug03,20260705_213721_6edrqn,user1,ঈ,train,3,2
20260705_213804_scynf9__outer03__inner02__aug01,20260705_213804_scynf9,user1,ঈ,train,3,2
20260705_213804_scynf9__outer03__inner02__aug02,20260705_213804_scynf9,user1,ঈ,train,3,2
20260705_213804_scynf9__outer03__inner02__aug03,20260705_213804_scynf9,user1,ঈ,train,3,2
20260705_213852_tuebtl__outer03__inner02__aug01,20260705_213852_tuebtl,user1,ঈ,train,3,2
20260705_213852_tuebtl__outer03__inner02__aug02,20260705_213852_tuebtl,user1,ঈ,train,3,2
20260705_213852_tuebtl__outer03__inner02__aug03,20260705_213852_tuebtl,user1,ঈ,train,3,2
20260705_213943_7qqvt7__outer03__inner02__aug01,20260705_213943_7qqvt7,user1,ঈ,train,3,2
20260705_213943_7qqvt7__outer03__inner02__aug02,20260705_213943_7qqvt7,user1,ঈ,train,3,2
20260705_213943_7qqvt7__outer03__inner02__aug03,20260705_213943_7qqvt7,user1,ঈ,train,3,2
20260705_214029_z7ddbl__outer03__inner02__aug01,20260705_214029_z7ddbl,user1,ঈ,train,3,2
20260705_214029_z7ddbl__outer03__inner02__aug02,20260705_214029_z7ddbl,user1,ঈ,train,3,2
20260705_214029_z7ddbl__outer03__inner02__aug03,20260705_214029_z7ddbl,user1,ঈ,train,3,2
20260705_214107_b894ld__outer03__inner02__aug01,20260705_214107_b894ld,user1,ঈ,train,3,2
20260705_214107_b894ld__outer03__inner02__aug02,20260705_214107_b894ld,user1,ঈ,train,3,2
20260705_214107_b894ld__outer03__inner02__aug03,20260705_214107_b894ld,user1,ঈ,train,3,2
20260705_215457_yruoxw__outer03__inner02__aug01,20260705_215457_yruoxw,user1,ঈ,train,3,2
20260705_215457_yruoxw__outer03__inner02__aug02,20260705_215457_yruoxw,user1,ঈ,train,3,2
20260705_215457_yruoxw__outer03__inner02__aug03,20260705_215457_yruoxw,user1,ঈ,train,3,2
20260705_215539_dr61qv__outer03__inner02__aug01,20260705_215539_dr61qv,user1,ঈ,train,3,2
20260705_215539_dr61qv__outer03__inner02__aug02,20260705_215539_dr61qv,user1,ঈ,train,3,2
20260705_215539_dr61qv__outer03__inner02__aug03,20260705_215539_dr61qv,user1,ঈ,train,3,2
20260705_215654_07cd7w__outer03__inner02__aug01,20260705_215654_07cd7w,user1,ঈ,train,3,2
20260705_215654_07cd7w__outer03__inner02__aug02,20260705_215654_07cd7w,user1,ঈ,train,3,2
20260705_215654_07cd7w__outer03__inner02__aug03,20260705_215654_07cd7w,user1,ঈ,train,3,2
20260705_215745_i5n9h7__outer03__inner02__aug01,20260705_215745_i5n9h7,user1,ঈ,train,3,2
20260705_215745_i5n9h7__outer03__inner02__aug02,20260705_215745_i5n9h7,user1,ঈ,train,3,2
20260705_215745_i5n9h7__outer03__inner02__aug03,20260705_215745_i5n9h7,user1,ঈ,train,3,2
20260711_211455_ab7vb3__outer03__inner02__aug01,20260711_211455_ab7vb3,user4,অ,train,3,2
20260711_211455_ab7vb3__outer03__inner02__aug02,20260711_211455_ab7vb3,user4,অ,train,3,2
20260711_211455_ab7vb3__outer03__inner02__aug03,20260711_211455_ab7vb3,user4,অ,train,3,2
20260711_214733_y28o8p__outer03__inner02__aug01,20260711_214733_y28o8p,user4,অ,train,3,2
20260711_214733_y28o8p__outer03__inner02__aug02,20260711_214733_y28o8p,user4,অ,train,3,2
20260711_214733_y28o8p__outer03__inner02__aug03,20260711_214733_y28o8p,user4,অ,train,3,2
20260711_214747_h8ad4n__outer03__inner02__aug01,20260711_214747_h8ad4n,user4,অ,train,3,2
20260711_214747_h8ad4n__outer03__inner02__aug02,20260711_214747_h8ad4n,user4,অ,train,3,2
20260711_214747_h8ad4n__outer03__inner02__aug03,20260711_214747_h8ad4n,user4,অ,train,3,2
20260711_214802_iotb3d__outer03__inner02__aug01,20260711_214802_iotb3d,user4,অ,train,3,2
20260711_214802_iotb3d__outer03__inner02__aug02,20260711_214802_iotb3d,user4,অ,train,3,2
20260711_214802_iotb3d__outer03__inner02__aug03,20260711_214802_iotb3d,user4,অ,train,3,2
20260711_214818_1kqyjw__outer03__inner02__aug01,20260711_214818_1kqyjw,user4,অ,train,3,2
20260711_214818_1kqyjw__outer03__inner02__aug02,20260711_214818_1kqyjw,user4,অ,train,3,2
20260711_214818_1kqyjw__outer03__inner02__aug03,20260711_214818_1kqyjw,user4,অ,train,3,2
20260711_214838_nmfk2j__outer03__inner02__aug01,20260711_214838_nmfk2j,user4,অ,train,3,2
20260711_214838_nmfk2j__outer03__inner02__aug02,20260711_214838_nmfk2j,user4,অ,train,3,2
20260711_214838_nmfk2j__outer03__inner02__aug03,20260711_214838_nmfk2j,user4,অ,train,3,2
20260711_214856_wh1jdl__outer03__inner02__aug01,20260711_214856_wh1jdl,user4,অ,train,3,2
20260711_214856_wh1jdl__outer03__inner02__aug02,20260711_214856_wh1jdl,user4,অ,train,3,2
20260711_214856_wh1jdl__outer03__inner02__aug03,20260711_214856_wh1jdl,user4,অ,train,3,2
20260711_214912_5jyzoq__outer03__inner02__aug01,20260711_214912_5jyzoq,user4,অ,train,3,2
